
12000000, 1.783638020564406E-4, 1, 1102
12000000, 5.8573181556018215E-5, 1, 1125
12000000, 3.8625762021731594E-5, 1, 1149
12000000, 1.0281825573552986E-4, 1, 1084
12000000, 7.373762780116171E-5, 1, 1118
24000000, 2.2950559043657555E-4, 2, 2281
24000000, 6.552294740434623E-5, 2, 2288
24000000, 2.785627753922961E-5, 2, 2197
24000000, 1.4584314201797444E-4, 2, 2273
24000000, 5.0244072867509E-5, 2, 2230
36000000, 8.032435711184105E-5, 3, 3343
36000000, 6.348930090923446E-5, 3, 3271
36000000, 1.930663726361722E-5, 3, 3180
36000000, 2.478864085911132E-5, 3, 3027
36000000, 1.444731580641243E-4, 3, 3343
48000000, 2.912119208771707E-5, 4, 4462
48000000, 7.166134937218349E-6, 4, 4337
48000000, 2.487706027190539E-5, 4, 4509
48000000, 9.049468430523655E-6, 4, 4238
48000000, 7.873280768098233E-5, 4, 4506
60000000, 2.013033345207642E-4, 5, 5733
60000000, 3.6177061231454514E-5, 5, 5621
60000000, 3.0561911571745945E-5, 5, 5440
60000000, 7.938232311615167E-5, 5, 5530
60000000, 7.561337079625615E-5, 5, 5471
72000000, 1.3462323547507642E-4, 6, 6638
72000000, 3.6627483291850536E-5, 6, 6436
72000000, 6.1013557350010985E-5, 6, 6440
72000000, 4.4028705090621305E-5, 6, 6780
72000000, 1.2794967609626375E-7, 6, 6884
84000000, 1.2039307718570666E-5, 7, 7969
84000000, 3.926921441145299E-5, 7, 7740
84000000, 6.475748791615652E-5, 7, 8160
84000000, 1.1645209764313955E-5, 7, 7669
84000000, 3.532823486832045E-5, 7, 8364
96000000, 2.378456357842291E-5, 8, 8932
96000000, 6.202880282390541E-6, 8, 9223
96000000, 3.466508927208221E-5, 8, 9420
96000000, 1.1047095591576864E-4, 8, 8924
96000000, 6.948023307345919E-5, 8, 9042
108000000, 3.7167358655087364E-5, 9, 10035
108000000, 2.2937727817173263E-5, 9, 10391
108000000, 2.823942832819239E-5, 9, 9983
108000000, 1.740510294281455E-5, 9, 9794
108000000, 9.447492742329211E-5, 9, 10569
120000000, 5.811922271909912E-5, 10, 11421
120000000, 1.9056968190155058E-6, 10, 11324
120000000, 2.489599559775892E-5, 10, 12825
120000000, 5.19205049346387E-5, 10, 11721
120000000, 1.528303703490871E-5, 10, 11203
132000000, 8.111530895020633E-5, 11, 12788
132000000, 3.8144795073310275E-5, 11, 12768
132000000, 9.959657385715858E-5, 11, 12639
132000000, 1.0035746790054249E-5, 11, 12724
132000000, 7.578520779094175E-7, 11, 12818
144000000, 3.4054995323548674E-5, 12, 13748
144000000, 6.473601463008321E-5, 12, 13916
144000000, 1.1419108694337707E-5, 12, 13966
144000000, 1.892591684349454E-5, 12, 14060
144000000, 3.560233504801034E-5, 12, 13859
156000000, 1.6939880801523594E-5, 13, 17958
156000000, 4.484488428594796E-5, 13, 14801
156000000, 2.877431592960429E-5, 13, 18130
156000000, 2.6040115625203464E-5, 13, 18464
156000000, 2.0820729690314183E-7, 13, 18119
168000000, 2.4558750385677106E-5, 14, 18964
168000000, 5.423052525157168E-5, 14, 18903
168000000, 1.9019388794138325E-5, 14, 17610
168000000, 9.03890125606326E-5, 14, 19450
168000000, 4.6083307926641676E-5, 14, 19657
180000000, 6.522106995749514E-5, 15, 18321
180000000, 2.321956353048786E-5, 15, 21081
180000000, 1.5179028457053234E-6, 15, 21101
180000000, 5.456247699002246E-5, 15, 21088
180000000, 1.438842319242295E-6, 15, 21128
192000000, 4.159496075257396E-5, 16, 22927
192000000, 1.199655073133013E-4, 16, 22238
192000000, 2.585188429828514E-5, 16, 21713
192000000, 3.563991329846195E-5, 16, 22763
192000000, 5.528165314600354E-6, 16, 22649
