
100000, 2.0605676215448458E-4, 1, 21
100000, 0.0011609864207057514, 1, 26
100000, 0.0013392399569687112, 1, 22
100000, 0.001721211820389218, 1, 19
100000, 4.7343706654878276E-4, 1, 23
200000, 3.39746914351563E-4, 2, 31
200000, 0.001396535736481886, 2, 32
200000, 8.554089299694309E-4, 2, 33
200000, 0.0019885921247836573, 2, 36
200000, 9.572680935482044E-4, 2, 33
300000, 3.843102984173029E-4, 3, 42
300000, 0.001886300223026962, 3, 40
300000, 0.0018400475112312382, 3, 49
300000, 4.5221640746986576E-4, 3, 43
300000, 4.564605392856774E-4, 3, 40
400000, 7.089863823247761E-4, 4, 48
400000, 2.8732356143037195E-4, 4, 48
400000, 1.631827058187285E-4, 4, 48
400000, 6.629292271273026E-4, 4, 60
400000, 5.101404817590716E-4, 4, 53
500000, 3.287038466343945E-4, 5, 70
500000, 3.032390557396658E-4, 5, 55
500000, 0.0010005582380691726, 5, 64
500000, 0.0011584399416163494, 5, 68
500000, 0.0010289855962386568, 5, 70
600000, 7.195967118643053E-4, 6, 78
600000, 2.9942766210163475E-4, 6, 72
600000, 3.2445971481858283E-4, 6, 75
600000, 2.0605676215448458E-4, 6, 72
600000, 2.501874080423025E-4, 6, 74
700000, 4.225074847594667E-4, 7, 85
700000, 8.398185781637715E-4, 7, 79
700000, 9.180318644831844E-4, 7, 74
700000, 9.08157425394115E-4, 7, 85
700000, 3.3338071662798686E-4, 7, 89
800000, 3.9226804557202053E-4, 8, 105
800000, 0.001178493464445904, 8, 95
800000, 2.9528130858508955E-4, 8, 88
800000, 1.296623894702984E-4, 8, 95
800000, 1.3577059312356268E-5, 8, 84
900000, 6.092492846539084E-4, 9, 95
900000, 5.554902816539098E-4, 9, 101
900000, 6.455990222128796E-4, 9, 95
900000, 7.804292678905152E-4, 9, 104
900000, 1.3771791492399977E-4, 9, 93
1000000, 9.576841817335578E-4, 10, 109
1000000, 3.671590270464461E-5, 10, 104
1000000, 3.3761652344751423E-4, 10, 103
1000000, 1.1352636357404282E-4, 10, 101
1000000, 8.672841740573062E-4, 10, 108
1100000, 7.859595002565087E-4, 11, 107
1100000, 4.120900703025001E-4, 11, 114
1100000, 8.253141770937653E-4, 11, 113
1100000, 1.8059197125975586E-4, 11, 104
1100000, 0.0011620970031881888, 11, 125
1200000, 3.2127661595672405E-4, 12, 132
1200000, 1.9332436670704955E-4, 12, 133
1200000, 7.212860395942891E-4, 12, 138
1200000, 6.281731337168853E-5, 12, 126
1200000, 7.414456657192532E-4, 12, 126
1300000, 2.2880351312434837E-4, 13, 137
1300000, 2.508518596665997E-5, 13, 140
1300000, 7.280849754957873E-4, 13, 134
1300000, 6.761759786721074E-4, 13, 145
1300000, 3.2920506241993736E-5, 13, 127
1400000, 2.2502576942011156E-4, 14, 147
1400000, 3.9340486659400183E-4, 14, 144
1400000, 5.306032601565735E-4, 14, 139
1400000, 0.001355480593781498, 14, 146
1400000, 3.0960525346324195E-4, 14, 139
1500000, 7.024454404935898E-5, 15, 154
1500000, 4.180053588730604E-5, 15, 151
1500000, 7.442126763959E-4, 15, 151
1500000, 5.723170128603735E-4, 15, 149
1500000, 3.8091499296476666E-4, 15, 161
1600000, 3.501897639516937E-4, 16, 155
1600000, 1.0747847573655358E-4, 16, 156
1600000, 5.654889394723749E-5, 16, 151
1600000, 1.9147482320644437E-5, 16, 145
1600000, 2.179933828863489E-4, 16, 152
