
12000000, 5.920147633204911E-5, 1, 414
12000000, 3.25847382654907E-4, 1, 410
12000000, 2.748491600529661E-5, 1, 413
12000000, 9.994514176361507E-5, 1, 407
12000000, 4.558279203827127E-6, 1, 410
24000000, 1.575217686796682E-5, 2, 424
24000000, 5.448820468332068E-5, 2, 425
24000000, 1.8197131409979572E-4, 2, 424
24000000, 1.9421065555310965E-5, 2, 430
24000000, 3.7458625772369245E-5, 2, 428
36000000, 4.732623224417381E-5, 3, 437
36000000, 1.4158132631968874E-4, 3, 441
36000000, 1.3032605201156004E-4, 3, 437
36000000, 3.5784014938911867E-7, 3, 440
36000000, 2.8545948959249534E-5, 3, 440
48000000, 3.861743702544728E-5, 4, 443
48000000, 8.244642301974688E-5, 4, 449
48000000, 6.453316692559539E-5, 4, 442
48000000, 9.486050858095363E-5, 4, 440
48000000, 8.024477964035465E-5, 4, 442
60000000, 2.516353916942603E-5, 5, 453
60000000, 8.772204213408874E-5, 5, 442
60000000, 6.802927050889783E-5, 5, 447
60000000, 1.4738163980126977E-4, 5, 446
60000000, 2.657242766488862E-5, 5, 452
72000000, 4.757380660008202E-5, 6, 497
72000000, 1.68308937045351E-5, 6, 463
72000000, 7.577127429613212E-5, 6, 453
72000000, 3.202967382472122E-5, 6, 451
72000000, 3.9289424562993204E-5, 6, 457
84000000, 1.0478073514951608E-5, 7, 475
84000000, 6.083166598643177E-5, 7, 462
84000000, 8.45601639313684E-5, 7, 490
84000000, 2.5794095896434667E-5, 7, 479
84000000, 3.866290986637742E-5, 7, 461
96000000, 2.981086350773699E-5, 8, 467
96000000, 5.742424613415323E-5, 8, 494
96000000, 5.228656130378709E-5, 8, 484
96000000, 6.4082227920176E-5, 8, 487
96000000, 9.784466376388439E-5, 8, 493
108000000, 5.178257065066299E-5, 9, 512
108000000, 2.5860093527043866E-6, 9, 489
108000000, 3.305153910369452E-6, 9, 498
108000000, 7.620021256501203E-6, 9, 490
108000000, 7.30517562901839E-6, 9, 505
120000000, 3.018222504166999E-5, 10, 510
120000000, 5.192613642857436E-6, 10, 520
120000000, 1.416062743710812E-5, 10, 502
120000000, 5.1220223185049564E-5, 10, 512
120000000, 5.462613896729639E-5, 10, 518
132000000, 4.684526529561113E-5, 11, 528
132000000, 8.801090261794993E-6, 11, 501
132000000, 4.204167974050928E-5, 11, 517
132000000, 1.2244624484971899E-5, 11, 531
132000000, 2.1793921070548177E-5, 11, 522
144000000, 4.16923378742013E-6, 12, 529
144000000, 1.5769343805558815E-5, 12, 536
144000000, 4.411660755839201E-5, 12, 533
144000000, 3.470045703717156E-5, 12, 526
144000000, 1.4107575789403406E-5, 12, 532
156000000, 1.4899432813206964E-5, 13, 538
156000000, 1.6637894499269695E-5, 13, 542
156000000, 8.255734163055764E-6, 13, 533
156000000, 7.230931420919871E-5, 13, 534
156000000, 4.39717357512908E-5, 13, 535
168000000, 4.9796923265406214E-5, 14, 548
168000000, 3.216029362001083E-5, 14, 543
168000000, 8.090003179153813E-6, 14, 556
168000000, 4.8121260770093414E-5, 14, 537
168000000, 5.7860459076687596E-6, 14, 575
180000000, 5.6670395791836016E-5, 15, 561
180000000, 2.9500878617793025E-5, 15, 573
180000000, 3.293737394536797E-5, 15, 569
180000000, 2.5877968025107454E-5, 15, 559
180000000, 2.758976785746787E-5, 15, 548
192000000, 2.9235620379410814E-5, 16, 588
192000000, 3.452519598453808E-6, 16, 662
192000000, 5.892895392587932E-6, 16, 737
192000000, 1.9314962259901536E-5, 16, 706
192000000, 5.930990588062911E-6, 16, 707
