
100000, 0.0015764786004748297, 1, 20
100000, 0.0020857744183688386, 1, 22
100000, 6.60004122335473E-5, 1, 21
100000, 0.0010544503871333856, 1, 22
100000, 0.0016783377640536032, 1, 20
100000, 6.771553937064712E-4, 2, 23
100000, 7.405593768724863E-5, 2, 22
100000, 1.5512718036502713E-4, 2, 24
100000, 0.002319634406414848, 2, 28
100000, 0.00130909829608039, 2, 25
100000, 0.0027143386652826486, 3, 18
100000, 0.0032953519858672513, 3, 20
100000, 0.0018103385885206978, 3, 22
100000, 9.954652798902267E-4, 3, 21
100000, 0.0010336624662322493, 3, 21
100000, 2.7777426484493705E-4, 4, 19
100000, 8.125348736336748E-4, 4, 21
100000, 0.00328729646041355, 4, 20
100000, 4.861694619962178E-4, 4, 19
100000, 3.5416863752898184E-4, 4, 33
100000, 0.001105379968922843, 5, 25
100000, 1.5070830444231213E-5, 5, 22
100000, 6.389582073644488E-4, 5, 21
100000, 3.97042693864738E-4, 5, 25
100000, 0.0019121977520996127, 5, 21
100000, 0.001105379968922843, 6, 22
100000, 0.003516479578465826, 6, 24
100000, 0.0033509584376503012, 6, 26
100000, 6.342813373707151E-4, 6, 23
100000, 8.554089299694309E-4, 6, 24
100000, 9.39858828107177E-4, 7, 23
100000, 9.653236190019057E-4, 7, 24
100000, 3.5416863752898184E-4, 7, 19
100000, 5.324221737919415E-4, 7, 21
100000, 0.003491014787571097, 7, 22
100000, 2.7803225891524895E-5, 8, 26
100000, 0.0035292119739132608, 8, 21
100000, 6.771553937064712E-4, 8, 20
100000, 0.0013137751660739824, 8, 22
100000, 0.0014746194368959148, 8, 24
100000, 0.0025742823153618527, 9, 21
100000, 2.5230947395020833E-4, 9, 24
100000, 0.001754732136737648, 9, 24
100000, 1.5070830444231213E-5, 9, 21
100000, 0.001767464532185083, 9, 24
100000, 5.451545692393766E-4, 10, 20
100000, 0.0016320850522578794, 10, 24
100000, 0.0019885921247836573, 10, 21
100000, 5.370990437855339E-4, 10, 24
100000, 8.044793481799734E-4, 10, 21
100000, 0.0010671827825806794, 11, 36
100000, 0.0021749011865003186, 11, 27
100000, 0.0015000842277906434, 11, 23
100000, 3.843102984173029E-4, 11, 19
100000, 4.814925920024841E-4, 11, 32
100000, 0.001950394938441635, 12, 20
100000, 0.0034528176012290747, 12, 22
100000, 5.578869646866702E-4, 12, 21
100000, 0.0015047610977842359, 12, 20
100000, 9.572680935482044E-4, 12, 23
100000, 1.4239478491773346E-4, 13, 23
100000, 0.002276760350079092, 13, 26
100000, 0.0010289855962386568, 13, 22
100000, 9.700004889954981E-4, 13, 28
100000, 0.0023913519091053005, 13, 27
100000, 0.003872986650991745, 14, 26
100000, 7.3614050094963E-4, 14, 24
100000, 0.002701606269835355, 14, 20
100000, 0.0019121977520996127, 14, 34
100000, 0.0018358033794154266, 14, 20
100000, 0.004237549248971225, 15, 24
100000, 1.1692999402300474E-4, 15, 22
100000, 3.4611311207528053E-4, 15, 21
100000, 0.0013727602733171413, 15, 19
100000, 4.7343706654878276E-4, 15, 30
100000, 0.0010973244434690005, 16, 24
100000, 0.0020221124411320874, 16, 23
100000, 2.3384349967961744E-6, 16, 31
100000, 0.001245436318843639, 16, 20
100000, 4.859114679266127E-5, 16, 27
